name;categories;lat;lng;subcity;Unnamed: 0;City
Asia 5 Sterne;Asian Restaurant;51.242923;6.719302000000001;Lörick, Düsseldorf;;Düsseldorf
CineStar;Multiplex;51.24266344106049;6.71939404760605;Lörick, Düsseldorf;;Düsseldorf
Bäckerei Zanders;Bakery;51.24270191191522;6.7220087814138685;Lörick, Düsseldorf;;Düsseldorf
Hotel Fischerhaus Düsseldorf;Hotel;51.250091999999995;6.725516000000001;Lörick, Düsseldorf;;Düsseldorf
Hotel Fischerhaus;Hotel;51.250249072909355;6.725563;Lörick, Düsseldorf;;Düsseldorf
Lurup Center;Shopping Mall;53.591840028029836;9.8738179536312;Lurup, Hamburg;;Hamburg
Schweinske;German Restaurant;53.59265065798622;9.871190051021976;Lurup, Hamburg;;Hamburg
Taverna Zorbas;Taverna;53.59036516615062;9.874348640441896;Lurup, Hamburg;;Hamburg
Kaufland;Supermarket;53.59159497045306;9.874283917188173;Lurup, Hamburg;;Hamburg
Soulkebab;Doner Restaurant;53.591773180700095;9.872794965305454;Lurup, Hamburg;;Hamburg
H Rugenbarg (Nord);Bus Stop;53.588924849241565;9.8755515147069;Lurup, Hamburg;;Hamburg
Restaurant Wappenhof & Dubrovnik;Restaurant;53.58871091428001;9.875757843024404;Lurup, Hamburg;;Hamburg
Restaurant Luginsland;German Restaurant;48.792635747883864;9.260981242817396;Luginsland, Stuttgart;;Stuttgart
Luginsland Bushaltestelle;Metro Station;48.79141235351562;9.26228141784668;Luginsland, Stuttgart;;Stuttgart
barbarossaspielplatz;Playground;48.7898692935689;9.256983067656225;Luginsland, Stuttgart;;Stuttgart
Da Enzo;Italian Restaurant;48.797171;9.258577;Luginsland, Stuttgart;;Stuttgart
Bar Gabányi;Cocktail Bar;48.13274859722122;11.557836436398034;Ludwigsvorstadt-Isarvorstadt, München;;München
Banyan;Asian Restaurant;48.131895922763135;11.558393943691142;Ludwigsvorstadt-Isarvorstadt, München;;München
Café Regenbogen;Restaurant;48.130002494921605;11.559379986781435;Ludwigsvorstadt-Isarvorstadt, München;;München
Royal Filmpalast;Movie Theater;48.130041620604494;11.557895636374486;Ludwigsvorstadt-Isarvorstadt, München;;München
Lindwurmstüberl;German Restaurant;48.128536295933685;11.556023474206546;Ludwigsvorstadt-Isarvorstadt, München;;München
Mimmo e Co.;Italian Restaurant;48.12770240691317;11.556616995140278;Ludwigsvorstadt-Isarvorstadt, München;;München
Gelato Naturale;Ice Cream Shop;48.12782582901102;11.555996442061666;Ludwigsvorstadt-Isarvorstadt, München;;München
dm-drogerie markt;Drugstore;48.1288106;11.557251800000001;Ludwigsvorstadt-Isarvorstadt, München;;München
Tengri Tagh;Xinjiang Restaurant;48.128861437108434;11.55842627816596;Ludwigsvorstadt-Isarvorstadt, München;;München
coffeemamas;Café;48.127672518968104;11.5544655047405;Ludwigsvorstadt-Isarvorstadt, München;;München
Café am Beethovenplatz;Café;48.133377291625635;11.558661308547938;Ludwigsvorstadt-Isarvorstadt, München;;München
A casa di Emi - Weinhaus;Wine Shop;48.134755545942184;11.556045620038095;Ludwigsvorstadt-Isarvorstadt, München;;München
make falafel not war;Falafel Restaurant;48.12802338109907;11.556382439631653;Ludwigsvorstadt-Isarvorstadt, München;;München
Mister B's;Jazz Club;48.12873781106373;11.555784156773873;Ludwigsvorstadt-Isarvorstadt, München;;München
Zum Würstlkönig;Snack Place;48.129852293776274;11.558878194892326;Ludwigsvorstadt-Isarvorstadt, München;;München
Il Ritrovo;Italian Restaurant;48.127821106532046;11.555631928890646;Ludwigsvorstadt-Isarvorstadt, München;;München
Hotel Mariandl;Hotel;48.133293;11.558839;Ludwigsvorstadt-Isarvorstadt, München;;München
Hotel Kraft;Hotel;48.13459601528698;11.560831965722649;Ludwigsvorstadt-Isarvorstadt, München;;München
Asia Lebensmittel - Imbiss;Grocery Store;48.12994183761466;11.557416155851286;Ludwigsvorstadt-Isarvorstadt, München;;München
Sultan Backparadies;Bakery;48.13525184698005;11.55858560338085;Ludwigsvorstadt-Isarvorstadt, München;;München
Sinans Cucina;Italian Restaurant;48.12997098864179;11.557426410015388;Ludwigsvorstadt-Isarvorstadt, München;;München
Brot & Zeit die Sandwichmacherei;Sandwich Place;48.13558706066786;11.558620562562973;Ludwigsvorstadt-Isarvorstadt, München;;München
Goetheplatz;Plaza;48.12942859739045;11.558456714271731;Ludwigsvorstadt-Isarvorstadt, München;;München
St.-Pauls-Platz;Plaza;48.13572442400314;11.55264579644859;Ludwigsvorstadt-Isarvorstadt, München;;München
Hans im Glück - Burgergrill;Burger Joint;48.130126172176254;11.557854190668877;Ludwigsvorstadt-Isarvorstadt, München;;München
pureburrito;Burrito Place;48.13023385592118;11.560020277490619;Ludwigsvorstadt-Isarvorstadt, München;;München
Unopiù;Wine Bar;48.129477758936304;11.55856692649324;Ludwigsvorstadt-Isarvorstadt, München;;München
Flex;Nightclub;48.129372587032634;11.561476138123044;Ludwigsvorstadt-Isarvorstadt, München;;München
Bistro Pfundig;German Restaurant;48.1282250504363;11.557498695285135;Ludwigsvorstadt-Isarvorstadt, München;;München
Frischemarkt Koch;Supermarket;48.129323996862844;11.558646445448833;Ludwigsvorstadt-Isarvorstadt, München;;München
Wittelsbacher Apotheke;Pharmacy;48.12869359661961;11.556655370971658;Ludwigsvorstadt-Isarvorstadt, München;;München
Lenz;German Restaurant;48.1352638798969;11.553323784534898;Ludwigsvorstadt-Isarvorstadt, München;;München
E Caffé;Italian Restaurant;48.12845;11.55842;Ludwigsvorstadt-Isarvorstadt, München;;München
Pizza Cuccini;Pizza Place;48.12759269454627;11.554358744461856;Ludwigsvorstadt-Isarvorstadt, München;;München
edo;Vietnamese Restaurant;48.12879547853982;11.555818263059312;Ludwigsvorstadt-Isarvorstadt, München;;München
Cocoon Sendlinger Tor;Hotel;48.130848322835575;11.561793455547495;Ludwigsvorstadt-Isarvorstadt, München;;München
Fire Dragon Lounge;Chinese Restaurant;48.13576339771269;11.555881210958875;Ludwigsvorstadt-Isarvorstadt, München;;München
Tsuki ji;Sushi Restaurant;48.12774624006377;11.5566921335324;Ludwigsvorstadt-Isarvorstadt, München;;München
Hotel Andra;Hotel;48.13541653730883;11.558484555742538;Ludwigsvorstadt-Isarvorstadt, München;;München
Grand Café;Mediterranean Restaurant;48.12757576280393;11.554282717408354;Ludwigsvorstadt-Isarvorstadt, München;;München
Confiserie und Café Kustermann;Café;48.12830615771401;11.555853834843367;Ludwigsvorstadt-Isarvorstadt, München;;München
Alanya Imbiss;Fast Food Restaurant;48.12990558785822;11.559204938406706;Ludwigsvorstadt-Isarvorstadt, München;;München
Tryp Hotel München;Hotel;48.136085921216704;11.555324991958187;Ludwigsvorstadt-Isarvorstadt, München;;München
Olé Madrid;Spanish Restaurant;48.12767272562794;11.558452072966027;Ludwigsvorstadt-Isarvorstadt, München;;München
Pfarrkirche St. Michael;Church;48.13321963946329;11.560860480611007;Ludwigsvorstadt-Isarvorstadt, München;;München
Asia Sushi & Wok;Asian Restaurant;48.13079532839146;11.56116706512162;Ludwigsvorstadt-Isarvorstadt, München;;München
REWE;Supermarket;51.25519742510736;6.865012829775231;Ludenberg, Düsseldorf;;Düsseldorf
EDEKA Engels;Supermarket;50.997418100000004;6.9140023;Longerich, Köln;;Köln
Restaurant Mühlenhof;Gastropub;50.9983418680366;6.910287477532487;Longerich, Köln;;Köln
Bäckerei Heinemann;Bakery;50.99666571405908;6.914053908675238;Longerich, Köln;;Köln
Pizzeria La Piccola;Pizza Place;50.99598158956584;6.914116619656631;Longerich, Köln;;Köln
H Longericher Straße;Tram Station;50.996009496446064;6.914581362183451;Longerich, Köln;;Köln
Hotel Bauernschanke;Hotel;50.999657346277026;6.911420598851888;Longerich, Köln;;Köln
Kleines Hofcafé;Café;53.600882999999996;9.955906;Lokstedt, Hamburg;;Hamburg
Horn;Bakery;53.60074795757805;9.9566436956369;Lokstedt, Hamburg;;Hamburg
Il Tramonto;Italian Restaurant;53.600547754574436;9.956705698727944;Lokstedt, Hamburg;;Hamburg
Nur Hier;Bakery;53.603928815612676;9.954266189669854;Lokstedt, Hamburg;;Hamburg
REWE;Supermarket;53.601847315589865;9.95400353926948;Lokstedt, Hamburg;;Hamburg
Hotel Engel;Hotel;53.6063000090088;9.955765408859993;Lokstedt, Hamburg;;Hamburg
McDonald's;Fast Food Restaurant;53.602296679572106;9.962099589415637;Lokstedt, Hamburg;;Hamburg
Von-Eicken-Park;Park;53.60330325766537;9.957046508789062;Lokstedt, Hamburg;;Hamburg
ALDI NORD;Supermarket;53.59990820598211;9.9581136232217;Lokstedt, Hamburg;;Hamburg
Audi Zentrum Hamburg;Auto Dealership;53.60357700320946;9.961284399032591;Lokstedt, Hamburg;;Hamburg
H Nedderfeld;Bus Stop;53.603970107638226;9.962549980918167;Lokstedt, Hamburg;;Hamburg
Budnikowsky;Pharmacy;53.59962249825986;9.961995617320776;Lokstedt, Hamburg;;Hamburg
Alt Lohbrügger Hof;Hotel;53.502744552923716;10.20581195411579;Lohbrügge, Hamburg;;Hamburg
REWE;Supermarket;53.5037262013725;10.213718915023037;Lohbrügge, Hamburg;;Hamburg
komm.tauschen.lohbrügge;Thrift / Vintage Store;53.507614000000004;10.210161;Lohbrügge, Hamburg;;Hamburg
Urfalim Döner;Doner Restaurant;53.505145999999996;10.212175;Lohbrügge, Hamburg;;Hamburg
H Binnenfeld Redder;Bus Stop;53.503858345854646;10.210775226102252;Lohbrügge, Hamburg;;Hamburg
Tobias Keweloh Tischlermeister;Construction & Landscaping;51.278965;6.730955000000001;Lohausen, Düsseldorf;;Düsseldorf
Kids Events;Event Service;51.28035;6.727639999999999;Lohausen, Düsseldorf;;Düsseldorf
Hotel Villa im Park;Hotel;51.27511;6.7347470000000005;Lohausen, Düsseldorf;;Düsseldorf
ISD Sports Fields;Athletics & Sports;51.279528200340884;6.724576950073241;Lohausen, Düsseldorf;;Düsseldorf
SV Lohausen;Sports Bar;51.27425194528132;6.730155018756981;Lohausen, Düsseldorf;;Düsseldorf
Hara Sport;Martial Arts Dojo;51.00016465311632;6.890556407997285;Lindweiler, Köln;;Köln
Café & Backerei Toscana;Bakery;51.00112;6.8879660000000005;Lindweiler, Köln;;Köln
Spielplatz Pingenweg;Playground;51.001446;6.8946843;Lindweiler, Köln;;Köln
Claessen Floristenbedarf;Flower Shop;51.0044907181614;6.892978563981197;Lindweiler, Köln;;Köln
HTZ Heimtierzentrum;Pet Store;50.99978945858637;6.886950168846277;Lindweiler, Köln;;Köln
Blumenboutique Breuer;Flower Shop;51.00255778571679;6.8968128383534655;Lindweiler, Köln;;Köln
Bella Casa;Pizza Place;51.39470613218963;12.338022340722814;Lindenthal, Leipzig;;Leipzig
H Zur Lindenhöhe;Bus Stop;51.39130482845475;12.334449291229248;Lindenthal, Leipzig;;Leipzig
H An der Windmühle;Bus Stop;51.39281949606973;12.339556217193605;Lindenthal, Leipzig;;Leipzig
Eisdiele;Ice Cream Shop;51.392190203790506;12.328720092773438;Lindenthal, Leipzig;;Leipzig
Poseidon;Greek Restaurant;51.392825143052356;12.328022878686015;Lindenthal, Leipzig;;Leipzig
RheinEnergieStadion;Soccer Stadium;50.933668965776604;6.875081062316895;Lindenthal, Köln;;Köln
FC-FanShop;Sporting Goods Shop;50.93428115034828;6.875295639038086;Lindenthal, Köln;;Köln
Playa in Cologne;Athletics & Sports;50.93240748560255;6.872973452511406;Lindenthal, Köln;;Köln
Trattoria Stella;Trattoria/Osteria;50.93699463728721;6.8658363640434965;Lindenthal, Köln;;Köln
Business Lounge;Lounge;50.933489177717846;6.8747977982333435;Lindenthal, Köln;;Köln
Circlewood Stadium;Baseball Stadium;50.940251777153186;6.8711694717105845;Lindenthal, Köln;;Köln
Ristorante Claudio;Italian Restaurant;50.93711723240944;6.865955968761427;Lindenthal, Köln;;Köln
Distinto Restaurant;Italian Restaurant;50.93688317425556;6.8655519181392055;Lindenthal, Köln;;Köln
Radstadion Köln;Stadium;50.936683654785156;6.872374534606934;Lindenthal, Köln;;Köln
Stadion Vorwiesen;Athletics & Sports;50.936628061424095;6.8732977527177725;Lindenthal, Köln;;Köln
Kölner Reit- und Fahrverein;Stables;50.937775279094076;6.873571326301095;Lindenthal, Köln;;Köln
Westkampfbahn;Soccer Field;50.9334589032709;6.872011053605798;Lindenthal, Köln;;Köln
12. Mann;Gastropub;50.934067878670504;6.875204715468365;Lindenthal, Köln;;Köln
Notariat W. Gruntkowski;Notary;50.937681;6.86640622;Lindenthal, Köln;;Köln
Gästeblock;Soccer Stadium;50.93391328459839;6.875896453857423;Lindenthal, Köln;;Köln
Cancom;Business Service;50.937506242764655;6.8659508228302;Lindenthal, Köln;;Köln
H Rheinenergie-Stadion;Tram Station;50.937642415596244;6.877320323863724;Lindenthal, Köln;;Köln
H Junkersdorf;Tram Station;50.9377498043717;6.867984814321157;Lindenthal, Köln;;Köln
Sportpark Müngersdorf Ostkampfbahn;Football Stadium;50.93406429303982;6.876843598277656;Lindenthal, Köln;;Köln
Pizzaria La Roma;Italian Restaurant;51.55476042719829;7.460557881103809;Lindenhorst, Dortmund;;Dortmund
Sportpkatz Phönix Eving;Soccer Field;51.55813993562026;7.455913023422712;Lindenhorst, Dortmund;;Dortmund
Maras Grill;Doner Restaurant;51.55129936084649;7.45471715135621;Lindenhorst, Dortmund;;Dortmund
Maxicum;Nightclub;51.55114242189746;7.453715093174951;Lindenhorst, Dortmund;;Dortmund
Joseph-Pub;Pub;51.33225459179796;12.335052686601756;Lindenau, Leipzig;;Leipzig
Noch Besser Leben;Bar;51.331224704116224;12.33323172238413;Lindenau, Leipzig;;Leipzig
Kartoffelfräulein;Snack Place;51.330944955005215;12.331916684909347;Lindenau, Leipzig;;Leipzig
Il Buon Gelato;Ice Cream Shop;51.33121586081226;12.332942369234974;Lindenau, Leipzig;;Leipzig
dipasquale;Italian Restaurant;51.331356;12.334392999999999;Lindenau, Leipzig;;Leipzig
Schaubühne Lindenfels;Indie Movie Theater;51.33172443517365;12.334630529618426;Lindenau, Leipzig;;Leipzig
Dr. Seltsam;Bar;51.33112359104205;12.333444399407306;Lindenau, Leipzig;;Leipzig
Donkichot;Mediterranean Restaurant;51.33180170078126;12.335055543247378;Lindenau, Leipzig;;Leipzig
Kaiserbad;German Restaurant;51.330233479129475;12.330549692748859;Lindenau, Leipzig;;Leipzig
Neues Schauspiel;Indie Theater;51.335476146678246;12.334077328196638;Lindenau, Leipzig;;Leipzig
Beard Brothers Hot Dogs;Hot Dog Joint;51.33141193764596;12.333783385673092;Lindenau, Leipzig;;Leipzig
Casablanca;Moroccan Restaurant;51.331852000000005;12.3361225;Lindenau, Leipzig;;Leipzig
Seidels Klosterbäckerei;Bakery;51.33205550907384;12.336051235901124;Lindenau, Leipzig;;Leipzig
Brühbar;Coffee Shop;51.331016999999996;12.337832;Lindenau, Leipzig;;Leipzig
Café Kater;Café;51.331513;12.338497;Lindenau, Leipzig;;Leipzig
süß + salzig;Café;51.33220266055121;12.332684259501221;Lindenau, Leipzig;;Leipzig
Zum Wilden Heinz;Café;51.33240200542571;12.333690733223786;Lindenau, Leipzig;;Leipzig
Softeisbude;Ice Cream Shop;51.33090926458765;12.331773146763409;Lindenau, Leipzig;;Leipzig
meins deins unser;German Restaurant;51.3310911230478;12.336441802362955;Lindenau, Leipzig;;Leipzig
olea;Mediterranean Restaurant;51.336626540461204;12.336112709284494;Lindenau, Leipzig;;Leipzig
Hotel LindenauINN;Hotel;51.335478;12.338419;Lindenau, Leipzig;;Leipzig
Croissanterie;Bakery;51.331378517890364;12.33362023959249;Lindenau, Leipzig;;Leipzig
Felsenkeller;Event Space;51.33241477399814;12.338621041019865;Lindenau, Leipzig;;Leipzig
Rudi;Bar;51.3328;12.3322;Lindenau, Leipzig;;Leipzig
Tapetenwerk;Art Gallery;51.33367172917514;12.326190795408092;Lindenau, Leipzig;;Leipzig
PEKAR;Italian Restaurant;51.336647;12.3329115;Lindenau, Leipzig;;Leipzig
Café Albert;Café;51.330753467078864;12.330909374587092;Lindenau, Leipzig;;Leipzig
La Cantina;Tapas Restaurant;51.33148283280103;12.33404397291448;Lindenau, Leipzig;;Leipzig
Fam Tran Phat;Vietnamese Restaurant;51.332325;12.337015;Lindenau, Leipzig;;Leipzig
Rossmann;Drugstore;51.3291645936386;12.334893163888399;Lindenau, Leipzig;;Leipzig
El-Arabi;Middle Eastern Restaurant;51.33135839118689;12.338139569367994;Lindenau, Leipzig;;Leipzig
EDEKA;Supermarket;51.329283000000004;12.3366172;Lindenau, Leipzig;;Leipzig
Lindenauer Markt;Plaza;51.337100398194075;12.334308903511443;Lindenau, Leipzig;;Leipzig
Kaufland;Big Box Store;51.33687388721504;12.335776923544998;Lindenau, Leipzig;;Leipzig
Castello 1;Pizza Place;51.33182;12.335737;Lindenau, Leipzig;;Leipzig
Schnizz Leipzig-West;Schnitzel Restaurant;51.335452861952255;12.33673670863406;Lindenau, Leipzig;;Leipzig
IDRIS Pizza-Kebab-Pasta-Haus;Falafel Restaurant;51.331823230845316;12.338450851132775;Lindenau, Leipzig;;Leipzig
Domino's Pizza;Pizza Place;51.33111154634191;12.337858470385433;Lindenau, Leipzig;;Leipzig
Minol Station;Gas Station;51.33536354381564;12.337690595606851;Lindenau, Leipzig;;Leipzig
Volle Rolle;Sandwich Place;51.32961275997646;12.337012151325135;Lindenau, Leipzig;;Leipzig
Porz Entertainment GmbH;Theater;50.849349;7.104119;Lind, Köln;;Köln
Hundewiese Wahnheide;Dog Run;50.85250543778807;7.101043324327023;Lind, Köln;;Köln
Andrzej Kacyniak;Business Service;50.8499967;7.108588900000001;Lind, Köln;;Köln
SB Möbel Boss;Furniture / Home Store;50.848560471985756;7.095910240259168;Lind, Köln;;Köln
Porta;Furniture / Home Store;50.847671647361096;7.09595824934551;Lind, Köln;;Köln
Marketim;Food & Drink Shop;51.207092601296736;6.83128894289883;Lierenfeld, Düsseldorf;;Düsseldorf
San Marzano;Pizza Place;51.20785008596357;6.829903753950815;Lierenfeld, Düsseldorf;;Düsseldorf
REWE;Supermarket;51.2090803484621;6.828924046667908;Lierenfeld, Düsseldorf;;Düsseldorf
Neon Apotheke;Pharmacy;51.20820879936218;6.830540299415588;Lierenfeld, Düsseldorf;;Düsseldorf
Leipziger Volksbank - Beratungscenter Leipzig-Liebertwolkwitz;Bank;51.2808411;12.4627061;Liebertwolkwitz, Leipzig;;Leipzig
Ganzheitliche Körperarbeit - Ines Schulz;Spa;51.28326;12.46097;Liebertwolkwitz, Leipzig;;Leipzig
Hotel Carl von Clausewitz;Hotel;51.28306542;12.46055919;Liebertwolkwitz, Leipzig;;Leipzig
Bahnhof Leipzig-Liebertwolkwitz;Train Station;51.280319491762384;12.469001643009264;Liebertwolkwitz, Leipzig;;Leipzig
Schloßpark-Grill;Eastern European Restaurant;52.43520835643328;13.313280238579491;Lichterfelde, Berlin;;Berlin
La Malga;Italian Restaurant;52.4399004910005;13.315968811511992;Lichterfelde, Berlin;;Berlin
Da Remo;Italian Restaurant;52.44128413749073;13.314669473144354;Lichterfelde, Berlin;;Berlin
Tomasa;Café;52.43379482970879;13.317571870822887;Lichterfelde, Berlin;;Berlin
Spucki Saunalandschaft Lichterfelde;Pool;52.43361131070162;13.312175356213324;Lichterfelde, Berlin;;Berlin
Getränke Hoffmann;Liquor Store;52.43767173885693;13.314610668606178;Lichterfelde, Berlin;;Berlin
SOEHT 7;Hostel;52.437333377415676;13.308734893798823;Lichterfelde, Berlin;;Berlin
Minh Huy;Vietnamese Restaurant;52.44061628115337;13.315992743104301;Lichterfelde, Berlin;;Berlin
Lilienthal-Denkmal am Teltowkanal;Sculpture Garden;52.43406848095976;13.316617168603315;Lichterfelde, Berlin;;Berlin
Lidl;Supermarket;52.392988578330396;13.407269278541207;Lichtenrade, Berlin;;Berlin
Lichtenrader BC;Soccer Field;52.39621133306082;13.402672443123151;Lichtenrade, Berlin;;Berlin
Sportplatz Halker Zeile;Soccer Field;52.396439654177044;13.402226707056425;Lichtenrade, Berlin;;Berlin
H Lichtenrader Damm / Barnetstraße;Bus Stop;52.39451036509989;13.407461175670335;Lichtenrade, Berlin;;Berlin
Döner XXL;Doner Restaurant;52.39746098739664;13.400282836029644;Lichtenrade, Berlin;;Berlin
AVIE Eichholz-Apotheke;Pharmacy;51.477629;7.597453999999999;Lichtendorf, Dortmund;;Dortmund
H Lichtendorf;Bus Stop;51.47322138764632;7.599710463944597;Lichtendorf, Dortmund;;Dortmund
Lichtendorf Bau UG;Miscellaneous Shop;51.47667999999999;7.6;Lichtendorf, Dortmund;;Dortmund
Regina Apotheke;Pharmacy;51.28257485904275;6.794899485151538;Lichtenbroich, Düsseldorf;;Düsseldorf
Edeka Buller;Supermarket;51.28190145863845;6.795327223754133;Lichtenbroich, Düsseldorf;;Düsseldorf
City Pizza;Pizza Place;51.28180097910424;6.7952319079212;Lichtenbroich, Düsseldorf;;Düsseldorf
Trattoria Fellini;Trattoria/Osteria;51.28013963188962;6.7923045270967695;Lichtenbroich, Düsseldorf;;Düsseldorf
IKEA Hotdog Stand;Hot Dog Joint;52.53371596079857;13.513501059706211;Lichtenberg, Berlin;;Berlin
Globus Baumarkt;Hardware Store;52.53327068;13.50947224;Lichtenberg, Berlin;;Berlin
IKEA;Furniture / Home Store;52.53420420719439;13.513304430032349;Lichtenberg, Berlin;;Berlin
Möbel Höffner;Furniture / Home Store;52.53377829359812;13.50619643301926;Lichtenberg, Berlin;;Berlin
Comfort Hotel;Hotel;52.53338679903258;13.51757054108714;Lichtenberg, Berlin;;Berlin
SELGROS Cash & Carry;Big Box Store;52.531080302197545;13.514466095965895;Lichtenberg, Berlin;;Berlin
Glashauscafé;Café;52.534614000000005;13.514659;Lichtenberg, Berlin;;Berlin
Hasis-Allroundservice;Miscellaneous Shop;52.52862;13.515520000000038;Lichtenberg, Berlin;;Berlin
Wirtshaus Helfer;Gastropub;50.837190527334045;7.069260916878548;Libur, Köln;;Köln
Golf Post@Dr. Velte Golf - Sankt Urbanus;Golf Course;50.84113717835358;7.067427635192871;Libur, Köln;;Köln
REWE;Supermarket;51.3481902;12.310783599999999;Leutzsch, Leipzig;;Leipzig
Rossmann;Drugstore;51.348814423386;12.3104215692172;Leutzsch, Leipzig;;Leipzig
Lindner Hotel Leipzig;Hotel;51.34981505934991;12.317844001034944;Leutzsch, Leipzig;;Leipzig
Geschlossene Geschäftsstelle;Insurance Office;51.34637294461621;12.316419836252408;Leutzsch, Leipzig;;Leipzig
ALDI NORD;Supermarket;51.34585266234944;12.318041690662856;Leutzsch, Leipzig;;Leipzig
H Pfingstweide;Tram Station;51.349437254853505;12.31009364973974;Leutzsch, Leipzig;;Leipzig
martcastle;Medical Supply Store;53.681878040958615;10.086232423782347;Lemsahl-Mellingstedt, Hamburg;;Hamburg
SIGNAL IDUNA Frank Dobberstein;Insurance Office;53.683100881371395;10.087885046407177;Lemsahl-Mellingstedt, Hamburg;;Hamburg
H Brüninghofer Weg;Bus Stop;51.4640007019043;7.0981926918029785;Leithe, Essen;;Essen
Kfz Werkstatt Morales;Auto Garage;51.4639888415247;7.1006666747886085;Leithe, Essen;;Essen
Athena;Greek Restaurant;51.46786255;7.09284936;Leithe, Essen;;Essen
Rodermund GmbH Dachdeckerei;Construction & Landscaping;51.463021000000005;7.089258999999999;Leithe, Essen;;Essen
Personaltrainer Rainer Niefer Stuttgart;Gym;48.75495;9.249419999999986;Lederberg, Stuttgart;;Stuttgart
REWE;Supermarket;51.30840669829752;12.266241991401658;Lausen-Grünau, Leipzig;;Leipzig
TEDi;Construction & Landscaping;51.31343;12.265500999999999;Lausen-Grünau, Leipzig;;Leipzig
Netto City;Supermarket;51.31391976;12.2643356;Lausen-Grünau, Leipzig;;Leipzig
H Krakauer Straße;Tram Station;51.30891036987305;12.27177619934082;Lausen-Grünau, Leipzig;;Leipzig
ALDI NORD;Supermarket;51.30763325626224;12.260324119321707;Lausen-Grünau, Leipzig;;Leipzig
Netto Filiale;Supermarket;51.579480100000005;7.562676;Lanstrop, Dortmund;;Dortmund
Zur alten Post;German Restaurant;51.576788153107735;7.570464832463107;Lanstrop, Dortmund;;Dortmund
H Im Erlensundern;Bus Stop;51.581066;7.5663886;Lanstrop, Dortmund;;Dortmund
SIGNAL IDUNA Nick Goussetis;Insurance Office;51.57626667347868;7.559217062732069;Lanstrop, Dortmund;;Dortmund
Gemüse Kebap;Fast Food Restaurant;52.434719008520936;13.342658019524965;Lankwitz, Berlin;;Berlin
Thalia;Movie Theater;52.435002007029425;13.34457591878774;Lankwitz, Berlin;;Berlin
Gemeindepark Lankwitz;Park;52.43126327579216;13.35139274597168;Lankwitz, Berlin;;Berlin
dm-drogerie markt;Drugstore;52.43630810734775;13.345280533729579;Lankwitz, Berlin;;Berlin
Rossmann;Drugstore;52.436921123264895;13.34495623196086;Lankwitz, Berlin;;Berlin
EDEKA Hadersbeck;Supermarket;52.43516851;13.34328842;Lankwitz, Berlin;;Berlin
SurfInn;German Restaurant;52.43652527706776;13.346029207691743;Lankwitz, Berlin;;Berlin
BackWerk;Bakery;52.43699776144813;13.344966151628707;Lankwitz, Berlin;;Berlin
Post;Post Office;52.43465437875182;13.34269129982461;Lankwitz, Berlin;;Berlin
Asia Sushi Time;Sushi Restaurant;52.43590613569074;13.346125849787994;Lankwitz, Berlin;;Berlin
Woolworth;Department Store;52.4360899;13.34490638;Lankwitz, Berlin;;Berlin
nahkauf;Supermarket;52.432914000000004;13.339431;Lankwitz, Berlin;;Berlin
Dal-Conte;Italian Restaurant;52.43161991667505;13.339073058545468;Lankwitz, Berlin;;Berlin
SC Alstertal-Langenhorn SCALA;Tennis Court;53.66388379434817;10.011471195866852;Langenhorn, Hamburg;;Hamburg
clever fit Hamburg-Langenhorn;Gym / Fitness Center;53.66314509;10.00351414;Langenhorn, Hamburg;;Hamburg
KGV Fasanenmoor;Garden;53.66371400660465;10.01401207320967;Langenhorn, Hamburg;;Hamburg
Bäckerei Boldt;Bakery;53.66741;10.010856;Langenhorn, Hamburg;;Hamburg
Restaurant Mediterran;Eastern European Restaurant;53.431621;9.983167;Langenbek, Hamburg;;Hamburg
Sky;Shopping Mall;53.43250919927162;9.986515349763721;Langenbek, Hamburg;;Hamburg
H Buchholzer Weg;Bus Stop;53.43196853365527;9.983450369198275;Langenbek, Hamburg;;Hamburg
Bodyline Sportsstudio;Gym / Fitness Center;53.43500699999999;9.984336;Langenbek, Hamburg;;Hamburg
Am Rhein;River;50.85348183357794;7.01053574171927;Langel, Köln;;Köln
Stay Hotel;Hotel;51.51474380882411;7.504992763897;Körne, Dortmund;;Dortmund
REWE;Supermarket;51.51531329397354;7.5024397540388845;Körne, Dortmund;;Dortmund
Akropolis;Greek Restaurant;51.51588282886218;7.505012772241107;Körne, Dortmund;;Dortmund
Lidl;Supermarket;51.515128499999996;7.4940947;Körne, Dortmund;;Dortmund
Pizza Man;Pizza Place;51.514359999999996;7.497412;Körne, Dortmund;;Dortmund
U Berliner Straße;Metro Station;51.51609033395499;7.502354247601769;Körne, Dortmund;;Dortmund
Ajanta;Indian Restaurant;52.4556006306489;13.576996451182712;Köpenick, Berlin;;Berlin
SuperFit;Gym / Fitness Center;52.45779552128846;13.578670667376047;Köpenick, Berlin;;Berlin
Burgerbüro;Burger Joint;52.457566299999996;13.57776452;Köpenick, Berlin;;Berlin
Union-Zeughaus Bahnhofstraße;Sporting Goods Shop;52.45767977775213;13.57884407043457;Köpenick, Berlin;;Berlin
Restaurant Sandmann;German Restaurant;52.45672854859736;13.58083963394165;Köpenick, Berlin;;Berlin
dm-drogerie markt;Drugstore;52.45792007446289;13.579035758972168;Köpenick, Berlin;;Berlin
Rossmann;Drugstore;52.457830792113675;13.578304575871876;Köpenick, Berlin;;Berlin
